# Stars — format: id,name,ra_hours,dec_degrees,magnitude,type
# To expand: replace with HYG Database CSV (github.com/astronexus/HYG-Database)
# Stars from HYG Database — id,name,ra_hours,dec_degrees,magnitude,type
HIP8921,HIP 8921,1.914734,38.285414,8.52,star
HIP8922,HIP 8922,1.914938,40.702034,6.25,star
HIP8923,HIP 8923,1.915011,-11.511328,8.24,star
HIP8924,HIP 8924,1.915049,9.20994,11.94,star
HIP8925,HIP 8925,1.915403,50.847943,9.05,star
HIP8926,HIP 8926,1.915497,27.841781,7.63,star
HIP8927,HIP 8927,1.915537,33.745649,8.3,star
HIP8928,Eta2Hyi,1.915572,-67.647303,4.68,star
HIP8929,HIP 8929,1.915659,56.582475,6.82,star
HIP8930,HIP 8930,1.916015,37.12829,6.28,star
HIP8931,HIP 8931,1.916151,-22.786345,9.81,star
HIP8932,HIP 8932,1.91618,-40.968688,8.65,star
HIP8933,HIP 8933,1.916296,-31.329968,9.63,star
HIP8934,HIP 8934,1.916392,54.188846,7.41,star
HIP8935,HIP 8935,1.917593,-73.409526,8.88,star
HIP8936,HIP 8936,1.917874,-24.88971,6.92,star
HIP8937,HIP 8937,1.918066,27.554179,8.25,star
HIP8938,HIP 8938,1.918724,28.797861,7.34,star
HIP8939,HIP 8939,1.91897,43.765686,12.37,star
HIP8940,HIP 8940,1.919089,-10.746356,9.56,star
HIP8941,HIP 8941,1.919321,59.50842,8.14,star
HIP8942,HIP 8942,1.919786,-35.45739,8.78,star
HIP8943,HIP 8943,1.919917,-24.153746,8.16,star
HIP8944,HIP 8944,1.920225,-9.828039,8.01,star
HIP8945,HIP 8945,1.920472,-58.350566,8.41,star
HIP8946,HIP 8946,1.920532,7.14626,12.49,star
HIP8947,HIP 8947,1.920753,15.340759,7.81,star
HIP8948,HIP 8948,1.920806,36.002241,8.2,star
HIP8949,HIP 8949,1.92093,-25.367147,8.52,star
HIP8950,HIP 8950,1.921531,57.092136,7.72,star
HIP8951,HIP 8951,1.921765,6.437186,7.55,star
HIP8952,HIP 8952,1.921771,0.60871,9.4,star
HIP8953,HIP 8953,1.921776,-35.803115,9.1,star
HIP8954,HIP 8954,1.921951,-14.105109,8.73,star
HIP8955,HIP 8955,1.921951,-24.558229,9.14,star
HIP8956,HIP 8956,1.922135,-19.275443,9.97,star
HIP8957,HIP 8957,1.92213,-60.312484,6.43,star
HIP8958,HIP 8958,1.922782,2.956683,9.36,star
HIP8959,HIP 8959,1.923461,-65.690389,8.4,star
HIP8960,HIP 8960,1.923985,70.485648,8.35,star
HIP8961,HIP 8961,1.924043,-0.110497,10.35,star
HIP8963,HIP 8963,1.924206,-22.046828,9.41,star
HIP8962,HIP 8962,1.924265,76.22456,6.97,star
HIP8964,HIP 8964,1.924342,12.250848,8.65,star
HIP8965,HIP 8965,1.924527,-63.077212,8.68,star
HIP8966,HIP 8966,1.924643,46.123838,8.55,star
HIP8967,HIP 8967,1.925135,-12.65855,8.9,star
HIP8968,HIP 8968,1.925325,17.18936,8.28,star
HIP8969,HIP 8969,1.925645,-8.601306,8.86,star
HIP8970,HIP 8970,1.92626,26.1139,8.21,star
HIP8971,HIP 8971,1.926749,3.5779,9.16,star
HIP8972,HIP 8972,1.927029,2.882875,12.04,star
HIP8973,HIP 8973,1.927618,12.573265,7.58,star
HIP8975,HIP 8975,1.928175,-43.85086,9.49,star
HIP8974,HIP 8974,1.928191,-26.496139,9.27,star
HIP8976,HIP 8976,1.9283,-84.751156,6.97,star
HIP8977,HIP 8977,1.928309,-52.141669,8.8,star
HIP8979,HIP 8979,1.928447,81.958957,6.85,star
HIP8978,HIP 8978,1.928451,-4.139212,9.21,star
HIP8980,HIP 8980,1.928571,59.27345,7.06,star
HIP8981,HIP 8981,1.9291,15.090681,9.21,star
HIP8982,HIP 8982,1.92944,42.844459,7.56,star
HIP8983,HIP 8983,1.929576,-60.860975,6.07,star
HIP8984,HIP 8984,1.929688,51.688146,7.26,star
HIP8985,HIP 8985,1.930063,-55.072174,6.72,star
HIP8986,HIP 8986,1.93012,30.35465,6.85,star
HIP8987,HIP 8987,1.930324,-52.840801,9.86,star
HIP8988,HIP 8988,1.930306,-20.563002,8.02,star
HIP8989,HIP 8989,1.930504,-41.594232,9.47,star
HIP8990,HIP 8990,1.930507,-29.113896,7.36,star
HIP8991,Sig Hyi,1.930642,-78.348548,6.15,star
HIP8992,HIP 8992,1.930733,-43.047003,9.06,star
HIP8993,7    Ari,1.930844,23.577322,5.76,star
HIP8994,HIP 8994,1.931262,-47.827987,8.71,star
HIP8995,HIP 8995,1.931293,-68.391895,7.1,star
HIP8996,HIP 8996,1.931489,-22.577768,9.36,star
HIP8997,HIP 8997,1.931555,-23.841521,10.19,star
HIP8999,HIP 8999,1.931588,-17.209083,9.06,star
HIP8998,HIP 8998,1.93162,1.849982,6.01,star
HIP9000,HIP 9000,1.931736,62.363495,7.6,star
HIP9001,HIP 9001,1.9318,37.277786,5.89,star
HIP9002,HIP 9002,1.931911,29.713931,8.17,star
HIP9003,HIP 9003,1.932025,62.299023,10.92,star
HIP9004,HIP 9004,1.932298,-36.245374,7.93,star
HIP9005,HIP 9005,1.932373,-3.286505,9.69,star
HIP9006,HIP 9006,1.93243,-21.82547,8.51,star
HIP9008,HIP 9008,1.932452,2.1356,10.14,star
HIP9007,Chi Eri,1.932564,-51.608896,3.69,star
HIP9009,46Ome Cas,1.933337,68.685242,4.97,star
HIP9010,HIP 9010,1.933387,-16.958965,9.14,star
HIP9011,HIP 9011,1.933529,43.060935,7.31,star
HIP9012,HIP 9012,1.933656,18.445721,8.27,star
HIP9013,HIP 9013,1.933925,48.494403,8.24,star
HIP9014,HIP 9014,1.934053,80.908449,7.09,star
HIP9015,HIP 9015,1.934157,-37.819029,8.18,star
HIP9016,HIP 9016,1.934331,12.289234,8.39,star
HIP9017,HIP 9017,1.935317,56.554379,9.81,star
HIP9018,HIP 9018,1.935432,57.9671,9.04,star
HIP9019,HIP 9019,1.935519,-29.824094,9.8,star
HIP9020,HIP 9020,1.935758,74.00272,9.23,star
HIP9021,56    And,1.935927,37.25183,5.69,star
HIP9022,HIP 9022,1.935945,-49.836446,6.37,star
HIP9023,HIP 9023,1.936092,34.999059,9.26,star
HIP9024,HIP 9024,1.937016,53.606503,8.54,star
HIP9025,HIP 9025,1.937403,-18.617515,8.78,star
HIP9026,HIP 9026,1.938062,65.517491,9.2,star
HIP9027,HIP 9027,1.93821,-24.131791,8.65,star
HIP9028,HIP 9028,1.938277,19.731633,8.49,star
HIP9029,HIP 9029,1.938295,-25.280798,8.25,star
HIP9030,HIP 9030,1.938436,-32.485405,8.79,star
HIP9031,HIP 9031,1.938501,-24.2336,8.07,star
HIP9033,HIP 9033,1.93875,-4.177283,8.42,star
HIP9032,HIP 9032,1.938745,39.151404,9.91,star
HIP9034,HIP 9034,1.939498,-33.731212,7.86,star
HIP9035,HIP 9035,1.939567,8.509426,7.95,star
HIP9036,HIP 9036,1.939701,-60.192715,8.7,star
HIP9037,HIP 9037,1.939879,61.281078,7.43,star
HIP9038,HIP 9038,1.940249,-59.792398,8.74,star
HIP9039,HIP 9039,1.940812,30.439704,7.91,star
HIP9040,HIP 9040,1.941218,45.9696,7.72,star
HIP9041,HIP 9041,1.941367,-54.251487,8.52,star
HIP9042,HIP 9042,1.942137,70.203789,7.24,star
HIP9043,HIP 9043,1.942201,-58.763735,12.23,star
HIP9044,HIP 9044,1.942286,-60.226638,8.61,star
HIP9045,HIP 9045,1.942271,41.892076,6.98,star
HIP9046,HIP 9046,1.942738,-31.135568,9.47,star
HIP9047,HIP 9047,1.942739,-28.872095,8.4,star
HIP9048,HIP 9048,1.942737,56.991903,9.46,star
HIP9049,HIP 9049,1.942954,-32.13833,6.52,star
HIP9050,HIP 9050,1.943307,-44.819878,8.8,star
HIP9051,HIP 9051,1.943687,-58.471399,7.53,star
HIP9053,HIP 9053,1.943698,-27.56411,8.45,star
HIP9052,HIP 9052,1.943767,-81.499235,6.93,star
HIP9054,HIP 9054,1.943767,53.304545,7.09,star
HIP9055,HIP 9055,1.943786,52.331222,8.62,star
HIP9056,HIP 9056,1.943875,-14.175306,9.67,star
HIP9057,HIP 9057,1.943915,59.259367,9.74,star
HIP9058,HIP 9058,1.944001,-32.969598,8.73,star
HIP9059,HIP 9059,1.94398,43.912756,9.62,star
HIP9060,HIP 9060,1.944197,35.646615,8.67,star
HIP9061,56    Cet,1.944499,-22.526785,4.92,star
HIP9062,HIP 9062,1.944555,1.63607,8.93,star
HIP9063,HIP 9063,1.944729,8.253802,9.2,star
HIP9064,HIP 9064,1.944873,-73.264383,9.01,star
HIP9065,HIP 9065,1.945068,-49.407922,8.54,star
HIP9066,HIP 9066,1.945206,-50.47147,9.36,star
HIP9067,HIP 9067,1.945486,29.810848,11.62,star
HIP9068,HIP 9068,1.945651,46.523898,8.74,star
HIP9069,HIP 9069,1.945861,-22.871652,10.45,star
HIP9070,HIP 9070,1.946097,9.463511,8.65,star
HIP9071,HIP 9071,1.946186,-23.603074,9.39,star
HIP9072,HIP 9072,1.946476,17.511839,8.54,star
HIP9073,HIP 9073,1.946463,23.051136,7.85,star
HIP9074,HIP 9074,1.946874,13.606228,8.43,star
HIP9075,HIP 9075,1.947294,-43.178154,7.87,star
HIP9076,HIP 9076,1.947427,16.031673,9.81,star
HIP9077,HIP 9077,1.947805,52.489417,7.1,star
HIP9078,HIP 9078,1.94828,-75.365699,7.47,star
HIP9079,HIP 9079,1.948339,6.350406,9.87,star
HIP9080,HIP 9080,1.948915,11.663524,10.52,star
HIP9081,HIP 9081,1.949029,61.245358,8.25,star
HIP9082,HIP 9082,1.949227,-12.221492,9.22,star
HIP9083,HIP 9083,1.949251,-49.245944,8.15,star
HIP9084,HIP 9084,1.949545,62.990068,8.73,star
HIP9085,HIP 9085,1.949961,-51.766244,6.1,star
HIP9086,HIP 9086,1.949976,-25.620204,7.38,star
HIP9087,HIP 9087,1.950376,31.022693,7.73,star
HIP9088,HIP 9088,1.950928,-33.939818,7.75,star
HIP9089,HIP 9089,1.951386,50.949453,9.21,star
HIP9090,HIP 9090,1.951597,24.736035,8.88,star
HIP9091,HIP 9091,1.95224,-56.946241,8.78,star
HIP9092,HIP 9092,1.952288,-31.084421,7.28,star
HIP9093,HIP 9093,1.952301,50.779709,9.05,star
HIP9094,HIP 9094,1.952669,-10.242427,6.42,star
HIP9095,HIP 9095,1.952792,-47.385277,4.82,star
HIP9096,HIP 9096,1.952808,5.463528,10.74,star
HIP9097,HIP 9097,1.953074,71.724943,7.21,star
HIP9098,HIP 9098,1.95331,-1.715762,9.02,star
HIP9099,HIP 9099,1.953584,-7.813756,7.49,star
HIP9100,HIP 9100,1.953697,-26.645271,7.95,star
HIP9102,HIP 9102,1.953749,-27.251137,10.59,star
HIP9101,HIP 9101,1.953752,41.765906,8.06,star
HIP9103,HIP 9103,1.953877,19.277148,8.75,star
HIP9104,HIP 9104,1.954266,-16.424112,8.14,star
HIP9105,HIP 9105,1.954479,-17.676896,7.58,star
HIP9106,HIP 9106,1.954485,-37.496426,7.91,star
HIP9107,HIP 9107,1.955221,20.916819,9.55,star
HIP9108,HIP 9108,1.955373,-48.627943,9.23,star
HIP9109,HIP 9109,1.955422,-71.125651,8.78,star
HIP9110,8Iot Ari,1.955848,17.817532,5.09,star
HIP9111,HIP 9111,1.956295,26.804597,9.55,star
HIP9112,HIP 9112,1.956737,-36.057421,6.98,star
HIP9113,HIP 9113,1.957333,-29.462926,9.84,star
HIP9114,HIP 9114,1.958141,-52.200357,7.88,star
HIP9115,HIP 9115,1.958163,64.041148,9.59,star
HIP9116,HIP 9116,1.958467,62.245356,10.12,star
HIP9117,HIP 9117,1.958677,-6.827791,7.54,star
HIP9118,HIP 9118,1.958867,-7.536066,8.2,star
HIP9119,HIP 9119,1.958944,18.991419,8.8,star
HIP9120,HIP 9120,1.958967,-40.636275,8.44,star
HIP9121,HIP 9121,1.959671,42.076709,9.01,star
HIP9122,HIP 9122,1.960139,64.782598,8.23,star
HIP9123,HIP 9123,1.960142,-17.721936,9.07,star
HIP9124,HIP 9124,1.960188,65.410088,7.82,star
HIP9125,HIP 9125,1.960818,37.770116,9.04,star
HIP9126,HIP 9126,1.961055,36.770342,8.47,star
HIP9127,HIP 9127,1.961119,-5.233431,9.19,star
HIP9128,HIP 9128,1.961285,44.563317,8.54,star
HIP9129,HIP 9129,1.961563,39.288454,9.34,star
HIP9130,HIP 9130,1.961593,-36.977423,8.5,star
HIP9131,HIP 9131,1.961682,74.624935,10.64,star
HIP9132,HIP 9132,1.962151,27.804381,5.84,star
HIP9133,HIP 9133,1.96243,27.033616,8.89,star
HIP9134,HIP 9134,1.962476,31.587422,8.96,star
HIP9135,HIP 9135,1.962744,-16.13217,7.98,star
HIP9136,HIP 9136,1.962787,30.896775,8.78,star
HIP9137,HIP 9137,1.962826,14.388964,8.01,star
HIP9138,HIP 9138,1.963011,-59.348068,8.69,star
HIP9139,HIP 9139,1.963472,12.943164,9.1,star
HIP9140,HIP 9140,1.963549,-78.763615,7.66,star
HIP9141,HIP 9141,1.963604,-21.901485,8.07,star
HIP9142,HIP 9142,1.963661,10.303834,8.82,star
HIP9143,HIP 9143,1.963927,-8.680188,9.92,star
HIP9144,HIP 9144,1.964122,45.6403,9.33,star
HIP9145,HIP 9145,1.964247,33.806206,8.16,star
HIP9146,HIP 9146,1.964491,-33.41036,9.38,star
HIP9147,HIP 9147,1.964736,75.336073,6.62,star
HIP9148,HIP 9148,1.964804,-28.846139,8.26,star
HIP9149,HIP 9149,1.964821,-65.4247,6.36,star
HIP9150,HIP 9150,1.965249,47.564679,9.02,star
HIP9151,HIP 9151,1.965404,40.760604,6.87,star
HIP9152,HIP 9152,1.965431,-3.712321,8.69,star
HIP9154,HIP 9154,1.96549,45.599523,8.14,star
HIP9153,9Lam Ari,1.965478,23.596061,4.79,star
HIP9156,HIP 9156,1.965565,3.930353,10.78,star
HIP9155,HIP 9155,1.965594,-2.099365,8.89,star
HIP9157,HIP 9157,1.965613,-35.109945,8.99,star
HIP9159,HIP 9159,1.965659,21.368889,8.3,star
HIP9158,HIP 9158,1.965657,41.69456,6.77,star
HIP9160,HIP 9160,1.965692,40.950175,8.58,star
HIP9161,HIP 9161,1.965779,61.192605,8.04,star
HIP9162,HIP 9162,1.96618,-26.936235,8.74,star
HIP9163,HIP 9163,1.966454,47.09552,6.48,star
HIP9164,HIP 9164,1.966485,37.915,9.96,star
HIP9165,HIP 9165,1.966503,-2.05948,6.52,star
HIP9166,HIP 9166,1.966987,28.519939,7.11,star
HIP9167,HIP 9167,1.967088,-74.107477,8.19,star
HIP9168,HIP 9168,1.96753,57.963753,8.85,star
HIP9169,HIP 9169,1.967569,49.64274,6.97,star
HIP9170,HIP 9170,1.967606,-28.815125,8.52,star
HIP9171,HIP 9171,1.967716,31.13438,6.94,star
HIP9173,HIP 9173,1.967926,-14.77212,8.22,star
HIP9172,HIP 9172,1.967941,41.386044,7.57,star
HIP9174,HIP 9174,1.968173,76.369993,7.75,star
HIP9175,HIP 9175,1.968595,-32.400637,9.83,star
HIP9177,HIP 9177,1.96862,-4.301815,8.75,star
HIP9176,HIP 9176,1.968637,41.386998,9.66,star
HIP9178,HIP 9178,1.9688,-6.036191,9.3,star
HIP9179,HIP 9179,1.968939,-39.340802,8.48,star
HIP9180,HIP 9180,1.969184,13.614188,11.96,star
HIP9181,HIP 9181,1.969665,54.342448,9.02,star
HIP9182,HIP 9182,1.970212,-67.588366,8.69,star
HIP9183,HIP 9183,1.970761,-72.627465,8.72,star
HIP9184,HIP 9184,1.970786,68.538287,7.79,star
HIP9185,HIP 9185,1.97086,-10.694533,8.77,star
HIP9186,HIP 9186,1.971223,20.432498,9.12,star
HIP9188,HIP 9188,1.97181,59.625952,6.65,star
HIP9187,HIP 9187,1.971835,-65.21809,10.49,star
HIP9189,HIP 9189,1.972177,-50.932928,9.91,star
HIP9190,HIP 9190,1.972201,57.867534,7.92,star
HIP9191,HIP 9191,1.972428,-82.294045,8.58,star
HIP9192,HIP 9192,1.972602,60.045908,8.62,star
HIP9193,HIP 9193,1.972619,18.274373,8.36,star
HIP9194,HIP 9194,1.972931,43.62198,7.65,star
HIP9195,HIP 9195,1.972982,-14.030619,9.99,star
HIP9196,HIP 9196,1.973016,55.457206,10.44,star
HIP9197,HIP 9197,1.973253,25.789876,8.6,star
HIP9198,HIP 9198,1.973301,2.31542,9.47,star
HIP9199,HIP 9199,1.973412,40.913668,8.23,star
HIP9200,HIP 9200,1.973552,-76.339815,9.95,star
HIP9201,HIP 9201,1.97358,-55.432119,8.66,star
HIP9202,HIP 9202,1.973648,9.237475,9.52,star
HIP9203,HIP 9203,1.973644,51.893676,7.97,star
HIP9204,HIP 9204,1.973762,49.91505,8.82,star
HIP9205,HIP 9205,1.973802,0.758452,10.07,star
HIP9206,HIP 9206,1.973923,-47.766991,10.13,star
HIP9207,HIP 9207,1.974078,-33.066787,6.37,star
HIP9208,HIP 9208,1.974169,-36.815002,9.49,star
HIP9209,HIP 9209,1.974442,-41.17008,7.23,star
HIP9210,HIP 9210,1.974649,10.793055,8.6,star
HIP9211,HIP 9211,1.974698,59.269102,8.47,star
HIP9212,HIP 9212,1.974755,53.077516,7.6,star
HIP9213,HIP 9213,1.974779,-7.6165,8.23,star
HIP9214,HIP 9214,1.974866,-33.419407,9.29,star
HIP9215,HIP 9215,1.974927,58.112099,8.41,star
HIP9216,HIP 9216,1.975014,-15.423925,9.18,star
HIP9217,HIP 9217,1.975254,36.25152,8.02,star
HIP9218,HIP 9218,1.975659,45.122847,7.99,star
HIP9219,HIP 9219,1.975769,-11.368935,8.99,star
HIP9220,HIP 9220,1.975896,61.697788,6.02,star
HIP9221,HIP 9221,1.975954,38.573286,10.01,star
HIP9222,3    Per,1.975973,49.204352,5.7,star
HIP9223,HIP 9223,1.97611,33.560822,8.4,star
HIP9224,HIP 9224,1.976237,55.474665,10.95,star
HIP9225,HIP 9225,1.976321,25.094067,8.31,star
HIP9226,HIP 9226,1.976523,48.432833,8.97,star
HIP9227,HIP 9227,1.976591,47.039524,8.09,star
HIP9228,HIP 9228,1.976674,16.537867,8.96,star
HIP9229,HIP 9229,1.977346,15.930115,7.79,star
HIP9230,HIP 9230,1.977352,-53.52758,9.66,star
HIP9231,HIP 9231,1.977945,67.579455,7.8,star
HIP9232,HIP 9232,1.978202,32.852987,8.44,star
HIP9233,HIP 9233,1.978901,-19.764532,10.07,star
HIP9234,HIP 9234,1.978977,45.43525,7.6,star
HIP9235,HIP 9235,1.979085,-32.270614,8.57,star
HIP9236,Alp Hyi,1.979451,-61.569859,2.86,star
HIP9237,HIP 9237,1.979444,-11.300955,6.46,star
HIP9238,HIP 9238,1.979546,69.024008,9.29,star
HIP9239,HIP 9239,1.979569,36.602777,7.31,star
HIP9240,HIP 9240,1.979858,17.025845,7.77,star
HIP9241,HIP 9241,1.980477,50.878086,9.16,star
HIP9242,HIP 9242,1.980603,73.152384,6.87,star
HIP9243,HIP 9243,1.980758,-56.869606,8.27,star
HIP9244,HIP 9244,1.980886,55.581714,7.87,star
HIP9245,HIP 9245,1.981361,37.815897,9.06,star
HIP9246,HIP 9246,1.98155,28.862609,8.38,star
HIP9247,HIP 9247,1.981714,-56.875833,9.11,star
HIP9248,HIP 9248,1.981799,18.358092,6.79,star
HIP9249,HIP 9249,1.981824,-21.132686,7.31,star
HIP9250,HIP 9250,1.981869,-86.184338,9.45,star
HIP9251,HIP 9251,1.981926,-37.016969,8.65,star
HIP9252,HIP 9252,1.982155,-26.509581,9.13,star
HIP9253,HIP 9253,1.982355,6.674092,8.38,star
HIP9254,HIP 9254,1.982393,-42.949137,7.38,star
HIP9255,HIP 9255,1.982905,26.148206,10.89,star
HIP9256,HIP 9256,1.982909,-25.88139,9.57,star
HIP9257,HIP 9257,1.983364,34.339603,7.57,star
HIP9258,HIP 9258,1.983532,-22.919804,6.62,star
HIP9259,HIP 9259,1.983692,-43.921159,9.27,star
HIP9260,HIP 9260,1.984084,21.914371,9.02,star
HIP9261,HIP 9261,1.984099,-52.247004,7.91,star
HIP9262,HIP 9262,1.984229,-18.060612,8.76,star
HIP9263,HIP 9263,1.984439,24.04356,9.4,star
HIP9264,HIP 9264,1.984512,66.493361,9.71,star
HIP9265,HIP 9265,1.984604,-8.981727,8.64,star
HIP9266,HIP 9266,1.984856,-4.69906,9.24,star
HIP9267,HIP 9267,1.984973,61.541931,8.11,star
HIP9268,HIP 9268,1.985033,72.450721,9.64,star
HIP9269,HIP 9269,1.985168,33.20968,7.14,star
HIP9270,HIP 9270,1.985259,-42.691217,9.55,star
HIP9271,HIP 9271,1.985762,-10.185686,8.74,star
HIP9272,HIP 9272,1.986205,0.506916,8.28,star
HIP9273,HIP 9273,1.986377,-53.842221,9.51,star
HIP9274,HIP 9274,1.986462,1.612351,11.57,star
HIP9275,HIP 9275,1.986772,3.51925,10.89,star
HIP9276,HIP 9276,1.986882,-50.149179,8.96,star
HIP9277,HIP 9277,1.987068,-15.122255,7.32,star
HIP9278,HIP 9278,1.987465,67.043518,7.36,star
HIP9279,HIP 9279,1.988127,79.698452,8.02,star
HIP9280,HIP 9280,1.98829,-11.897003,8.3,star
HIP9281,HIP 9281,1.988409,-23.979936,7.97,star
HIP9282,HIP 9282,1.988502,-9.580075,8.65,star
HIP9283,HIP 9283,1.988603,24.829046,7.3,star
HIP9284,HIP 9284,1.9887,-44.742057,8.56,star
HIP9285,HIP 9285,1.988772,-26.432234,6.79,star
HIP9286,HIP 9286,1.989037,14.62562,8.73,star
HIP9288,HIP 9288,1.989191,-4.124696,9.69,star
HIP9287,HIP 9287,1.98919,60.461105,8.83,star
HIP9289,HIP 9289,1.98949,-33.501804,9.66,star
HIP9290,HIP 9290,1.989509,-70.055108,9.12,star
HIP9291,HIP 9291,1.989817,58.521133,12.21,star
HIP9292,HIP 9292,1.989876,62.901039,10.44,star
HIP9293,HIP 9293,1.990069,21.860908,8.04,star
HIP9294,HIP 9294,1.99043,-23.436381,8.16,star
HIP9295,HIP 9295,1.990524,12.294876,6.09,star
HIP9296,HIP 9296,1.990566,-40.727207,6.93,star
HIP9298,HIP 9298,1.990967,-27.944398,8.36,star
HIP9297,HIP 9297,1.990982,62.905709,8.95,star
HIP9299,HIP 9299,1.991068,-0.253019,8.85,star
HIP9300,HIP 9300,1.991955,-13.87246,6.8,star
HIP9301,HIP 9301,1.992378,15.273487,9.52,star
HIP9302,HIP 9302,1.992442,-27.519091,8.92,star
HIP9303,HIP 9303,1.992553,-33.095724,9.12,star
HIP9304,HIP 9304,1.992697,-6.382607,9.15,star
HIP9305,HIP 9305,1.992821,55.714712,7.82,star
HIP9306,HIP 9306,1.993086,54.82222,8.66,star
HIP9307,HIP 9307,1.993244,21.05857,5.89,star
HIP9308,HIP 9308,1.993253,-65.448182,7.3,star
HIP9309,HIP 9309,1.993291,68.23331,9.21,star
HIP9310,HIP 9310,1.993633,27.630463,8.55,star
HIP9311,HIP 9311,1.993719,-46.263025,8.31,star
HIP9312,HIP 9312,1.993892,64.621602,5.29,star
HIP9313,HIP 9313,1.994118,-42.030532,5.57,star
HIP9314,HIP 9314,1.99425,60.007722,7.29,star
HIP9315,HIP 9315,1.994273,-34.440153,8.85,star
HIP9316,HIP 9316,1.994721,-48.613796,7.92,star
HIP9317,HIP 9317,1.994692,-34.759208,9.2,star
HIP9318,HIP 9318,1.99475,-66.066558,6.09,star
HIP9319,HIP 9319,1.995079,-35.419814,7.69,star
HIP9320,HIP 9320,1.995337,41.349873,7.48,star
HIP9321,HIP 9321,1.995405,63.314152,8.99,star
HIP9322,HIP 9322,1.995416,-20.208069,9.48,star
HIP9323,HIP 9323,1.995852,-26.938995,9.63,star
HIP9324,HIP 9324,1.995913,-64.787851,8.56,star
HIP9325,HIP 9325,1.996069,-53.732149,9.96,star
HIP9326,57    Cet,1.996166,-20.824539,5.43,star
HIP9327,HIP 9327,1.996208,49.478136,7.23,star
HIP9328,HIP 9328,1.996278,15.957884,8.03,star
HIP9329,HIP 9329,1.996463,-32.033254,9.44,star
HIP9330,HIP 9330,1.9969,4.591948,8.31,star
HIP9331,HIP 9331,1.996948,-27.040755,9.81,star
HIP9332,HIP 9332,1.997072,-50.566716,8.94,star
HIP9333,HIP 9333,1.997333,34.658028,9.01,star
HIP9334,HIP 9334,1.997344,-7.119196,9.17,star
HIP9335,HIP 9335,1.997918,-51.598346,8.59,star
HIP9336,HIP 9336,1.998037,-38.126067,9.4,star
HIP9337,HIP 9337,1.998674,-28.156946,9.39,star
HIP9338,HIP 9338,1.998698,-7.016715,8.21,star
HIP9339,HIP 9339,1.998709,-6.881384,10.42,star
HIP9340,HIP 9340,1.99909,-5.420984,9.62,star
HIP9341,HIP 9341,1.999143,-22.527664,10.5,star
HIP9342,HIP 9342,1.999242,36.730637,8.28,star
HIP9343,HIP 9343,1.999557,6.035487,6.75,star
HIP9344,HIP 9344,1.999851,-44.543547,9.1,star
HIP9345,HIP 9345,1.999948,-24.474979,10.69,star
HIP9346,HIP 9346,1.999964,-31.749975,8.4,star
HIP9347,59Ups Cet,2.000084,-21.077831,3.99,star
HIP9348,HIP 9348,2.000227,-29.060305,9.28,star
HIP9349,HIP 9349,2.001482,-13.546113,7.99,star
HIP9350,HIP 9350,2.001702,-41.543382,8.66,star
HIP9351,HIP 9351,2.00215,-54.422914,8.82,star
HIP9352,HIP 9352,2.00232,-4.283567,7.86,star
HIP9353,112    Psc,2.002544,3.097015,5.89,star
HIP9354,HIP 9354,2.003358,-29.866124,8.58,star
HIP9355,HIP 9355,2.003536,6.918023,7.41,star
HIP9356,HIP 9356,2.003946,58.71767,8.56,star
HIP9357,HIP 9357,2.004019,67.381995,8.02,star
HIP9358,HIP 9358,2.004113,-3.368309,6.89,star
HIP9359,HIP 9359,2.004171,44.420013,6.87,star
HIP9360,HIP 9360,2.004303,59.907145,8.18,star
HIP9361,HIP 9361,2.00462,-16.346121,9.5,star
HIP9362,HIP 9362,2.004687,-55.012795,6.51,star
HIP9363,HIP 9363,2.004863,38.597555,7.49,star
HIP9364,HIP 9364,2.005178,-62.420666,9.15,star
HIP9365,HIP 9365,2.005405,-32.087347,7.86,star
HIP9366,HIP 9366,2.005555,76.60764,9.12,star
HIP9367,HIP 9367,2.005962,44.102707,7.66,star
HIP9368,HIP 9368,2.006053,4.389502,7.09,star
HIP9369,HIP 9369,2.006315,10.62992,7.6,star
HIP9370,HIP 9370,2.006708,39.537019,8.87,star
HIP9371,HIP 9371,2.006852,25.052079,7.89,star
HIP9372,HIP 9372,2.007451,-8.523873,5.43,star
HIP9373,HIP 9373,2.007786,-31.83377,8.7,star
HIP9374,HIP 9374,2.007799,-41.775712,7.16,star
HIP9375,HIP 9375,2.007936,-26.222516,8.87,star
HIP9376,HIP 9376,2.008208,-22.075511,8.45,star
HIP9377,HIP 9377,2.008322,-62.762456,7.66,star
HIP9378,HIP 9378,2.008447,39.96699,8.23,star
HIP9380,HIP 9380,2.00878,35.789109,8.94,star
HIP9379,HIP 9379,2.008787,19.187789,9.09,star
HIP9381,HIP 9381,2.008901,-40.731247,7.37,star
HIP9382,HIP 9382,2.009317,-30.424279,8.91,star
HIP9383,HIP 9383,2.009371,27.888666,8.86,star
HIP9384,HIP 9384,2.00942,-40.267809,8.33,star
HIP9385,HIP 9385,2.009743,-60.196554,9.4,star
HIP9386,HIP 9386,2.010376,-82.50859,8.05,star
HIP9387,HIP 9387,2.010612,-39.664702,8.72,star
HIP9388,HIP 9388,2.010686,75.952828,7.01,star
HIP9389,HIP 9389,2.010735,-23.233406,9.05,star
HIP9390,HIP 9390,2.011629,29.931954,8.69,star
HIP9391,HIP 9391,2.011722,-26.183558,9.89,star
